Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Label
172.17.237.22-172.17.237.23-5566-5233-6,172.17.237.23,5233,172.17.237.22,5566,6,22-12-21 15:21,89,DDOS
172.17.237.22-172.17.237.23-5566-5234-6,172.17.237.23,5234,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5235-6,172.17.237.23,5235,172.17.237.22,5566,6,22-12-21 15:21,98,DDOS
172.17.237.22-172.17.237.23-5566-5236-6,172.17.237.23,5236,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5237-6,172.17.237.23,5237,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5238-6,172.17.237.23,5238,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5239-6,172.17.237.23,5239,172.17.237.22,5566,6,22-12-21 15:21,28,DDOS
172.17.237.22-172.17.237.23-5566-5240-6,172.17.237.23,5240,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5241-6,172.17.237.23,5241,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5242-6,172.17.237.23,5242,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5243-6,172.17.237.23,5243,172.17.237.22,5566,6,22-12-21 15:21,89,DDOS
172.17.237.22-172.17.237.23-5566-5244-6,172.17.237.23,5244,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5245-6,172.17.237.23,5245,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5246-6,172.17.237.23,5246,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5247-6,172.17.237.23,5247,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5248-6,172.17.237.23,5248,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5249-6,172.17.237.23,5249,172.17.237.22,5566,6,22-12-21 15:21,75,DDOS
172.17.237.22-172.17.237.23-5566-5250-6,172.17.237.23,5250,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5251-6,172.17.237.23,5251,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5252-6,172.17.237.23,5252,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5253-6,172.17.237.23,5253,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5254-6,172.17.237.23,5254,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5255-6,172.17.237.23,5255,172.17.237.22,5566,6,22-12-21 15:21,99,DDOS
172.17.237.22-172.17.237.23-5566-5256-6,172.17.237.23,5256,172.17.237.22,5566,6,22-12-21 15:21,56,DDOS
172.17.237.22-172.17.237.23-5566-5257-6,172.17.237.23,5257,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5258-6,172.17.237.23,5258,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5259-6,172.17.237.23,5259,172.17.237.22,5566,6,22-12-21 15:21,90,DDOS
172.17.237.22-172.17.237.23-5566-5260-6,172.17.237.23,5260,172.17.237.22,5566,6,22-12-21 15:21,35,DDOS
172.17.237.22-172.17.237.23-5566-5261-6,172.17.237.23,5261,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5262-6,172.17.237.23,5262,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5263-6,172.17.237.23,5263,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5264-6,172.17.237.23,5264,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5265-6,172.17.237.23,5265,172.17.237.22,5566,6,22-12-21 15:21,97,DDOS
172.17.237.22-172.17.237.23-5566-5266-6,172.17.237.23,5266,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5267-6,172.17.237.23,5267,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5268-6,172.17.237.23,5268,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5269-6,172.17.237.23,5269,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5270-6,172.17.237.23,5270,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5271-6,172.17.237.23,5271,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5272-6,172.17.237.23,5272,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5273-6,172.17.237.23,5273,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5274-6,172.17.237.23,5274,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5275-6,172.17.237.23,5275,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5276-6,172.17.237.23,5276,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5277-6,172.17.237.23,5277,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5278-6,172.17.237.23,5278,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5279-6,172.17.237.23,5279,172.17.237.22,5566,6,22-12-21 15:21,91,DDOS
172.17.237.22-172.17.237.23-5566-5280-6,172.17.237.23,5280,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5281-6,172.17.237.23,5281,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5282-6,172.17.237.23,5282,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5283-6,172.17.237.23,5283,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5284-6,172.17.237.23,5284,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5285-6,172.17.237.23,5285,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5286-6,172.17.237.23,5286,172.17.237.22,5566,6,22-12-21 15:21,81,DDOS
172.17.237.22-172.17.237.23-5566-5287-6,172.17.237.23,5287,172.17.237.22,5566,6,22-12-21 15:21,37,DDOS
172.17.237.22-172.17.237.23-5566-5288-6,172.17.237.23,5288,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5289-6,172.17.237.23,5289,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5290-6,172.17.237.23,5290,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5291-6,172.17.237.23,5291,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5292-6,172.17.237.23,5292,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5293-6,172.17.237.23,5293,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5294-6,172.17.237.23,5294,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5295-6,172.17.237.23,5295,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5296-6,172.17.237.23,5296,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5297-6,172.17.237.23,5297,172.17.237.22,5566,6,22-12-21 15:21,86,DDOS
172.17.237.22-172.17.237.23-5566-5298-6,172.17.237.23,5298,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5299-6,172.17.237.23,5299,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5300-6,172.17.237.23,5300,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5301-6,172.17.237.23,5301,172.17.237.22,5566,6,22-12-21 15:21,34,DDOS
172.17.237.22-172.17.237.23-5566-5302-6,172.17.237.23,5302,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5303-6,172.17.237.23,5303,172.17.237.22,5566,6,22-12-21 15:21,81,DDOS
172.17.237.22-172.17.237.23-5566-5304-6,172.17.237.23,5304,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5305-6,172.17.237.23,5305,172.17.237.22,5566,6,22-12-21 15:21,91,DDOS
172.17.237.22-172.17.237.23-5566-5306-6,172.17.237.23,5306,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5307-6,172.17.237.23,5307,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5308-6,172.17.237.23,5308,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5309-6,172.17.237.23,5309,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5310-6,172.17.237.23,5310,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5311-6,172.17.237.23,5311,172.17.237.22,5566,6,22-12-21 15:21,89,DDOS
172.17.237.22-172.17.237.23-5566-5312-6,172.17.237.23,5312,172.17.237.22,5566,6,22-12-21 15:21,77,DDOS
172.17.237.22-172.17.237.23-5566-5313-6,172.17.237.23,5313,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5314-6,172.17.237.23,5314,172.17.237.22,5566,6,22-12-21 15:21,54,DDOS
172.17.237.22-172.17.237.23-5566-5315-6,172.17.237.23,5315,172.17.237.22,5566,6,22-12-21 15:21,83,DDOS
172.17.237.22-172.17.237.23-5566-5316-6,172.17.237.23,5316,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5317-6,172.17.237.23,5317,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5318-6,172.17.237.23,5318,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5319-6,172.17.237.23,5319,172.17.237.22,5566,6,22-12-21 15:21,88,DDOS
172.17.237.22-172.17.237.23-5566-5320-6,172.17.237.23,5320,172.17.237.22,5566,6,22-12-21 15:21,87,DDOS
172.17.237.22-172.17.237.23-5566-5321-6,172.17.237.23,5321,172.17.237.22,5566,6,22-12-21 15:21,76,DDOS
172.17.237.22-172.17.237.23-5566-5322-6,172.17.237.23,5322,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5323-6,172.17.237.23,5323,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5324-6,172.17.237.23,5324,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5325-6,172.17.237.23,5325,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5326-6,172.17.237.23,5326,172.17.237.22,5566,6,22-12-21 15:21,82,DDOS
172.17.237.22-172.17.237.23-5566-5327-6,172.17.237.23,5327,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5328-6,172.17.237.23,5328,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5329-6,172.17.237.23,5329,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5330-6,172.17.237.23,5330,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5331-6,172.17.237.23,5331,172.17.237.22,5566,6,22-12-21 15:21,88,DDOS
172.17.237.22-172.17.237.23-5566-5332-6,172.17.237.23,5332,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5333-6,172.17.237.23,5333,172.17.237.22,5566,6,22-12-21 15:21,85,DDOS
172.17.237.22-172.17.237.23-5566-5334-6,172.17.237.23,5334,172.17.237.22,5566,6,22-12-21 15:21,40,DDOS
172.17.237.22-172.17.237.23-5566-5335-6,172.17.237.23,5335,172.17.237.22,5566,6,22-12-21 15:21,84,DDOS
172.17.237.22-172.17.237.23-5566-5336-6,172.17.237.23,5336,172.17.237.22,5566,6,22-12-21 15:21,88,DDOS
172.17.237.22-172.17.237.23-5566-5337-6,172.17.237.23,5337,172.17.237.22,5566,6,22-12-21 15:22,106,DDOS
172.17.237.22-172.17.237.23-5566-5338-6,172.17.237.23,5338,172.17.237.22,5566,6,22-12-21 15:22,48,DDOS
172.17.237.22-172.17.237.23-5566-5339-6,172.17.237.23,5339,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5340-6,172.17.237.23,5340,172.17.237.22,5566,6,22-12-21 15:22,86,DDOS
172.17.237.22-172.17.237.23-5566-5341-6,172.17.237.23,5341,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5342-6,172.17.237.23,5342,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5343-6,172.17.237.23,5343,172.17.237.22,5566,6,22-12-21 15:22,71,DDOS
172.17.237.22-172.17.237.23-5566-5344-6,172.17.237.23,5344,172.17.237.22,5566,6,22-12-21 15:22,42,DDOS
172.17.237.22-172.17.237.23-5566-5345-6,172.17.237.23,5345,172.17.237.22,5566,6,22-12-21 15:22,79,DDOS
172.17.237.22-172.17.237.23-5566-5346-6,172.17.237.23,5346,172.17.237.22,5566,6,22-12-21 15:22,88,DDOS
172.17.237.22-172.17.237.23-5566-5347-6,172.17.237.23,5347,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5348-6,172.17.237.23,5348,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5349-6,172.17.237.23,5349,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5350-6,172.17.237.23,5350,172.17.237.22,5566,6,22-12-21 15:22,74,DDOS
172.17.237.22-172.17.237.23-5566-5351-6,172.17.237.23,5351,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5352-6,172.17.237.23,5352,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5353-6,172.17.237.23,5353,172.17.237.22,5566,6,22-12-21 15:22,88,DDOS
172.17.237.22-172.17.237.23-5566-5354-6,172.17.237.23,5354,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5355-6,172.17.237.23,5355,172.17.237.22,5566,6,22-12-21 15:22,90,DDOS
172.17.237.22-172.17.237.23-5566-5356-6,172.17.237.23,5356,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5357-6,172.17.237.23,5357,172.17.237.22,5566,6,22-12-21 15:22,87,DDOS
172.17.237.22-172.17.237.23-5566-5358-6,172.17.237.23,5358,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5359-6,172.17.237.23,5359,172.17.237.22,5566,6,22-12-21 15:22,109,DDOS
172.17.237.22-172.17.237.23-5566-5360-6,172.17.237.23,5360,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5361-6,172.17.237.23,5361,172.17.237.22,5566,6,22-12-21 15:22,107,DDOS
172.17.237.22-172.17.237.23-5566-5362-6,172.17.237.23,5362,172.17.237.22,5566,6,22-12-21 15:22,76,DDOS
172.17.237.22-172.17.237.23-5566-5363-6,172.17.237.23,5363,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5364-6,172.17.237.23,5364,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5365-6,172.17.237.23,5365,172.17.237.22,5566,6,22-12-21 15:22,86,DDOS
172.17.237.22-172.17.237.23-5566-5366-6,172.17.237.23,5366,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5367-6,172.17.237.23,5367,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5368-6,172.17.237.23,5368,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5369-6,172.17.237.23,5369,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5370-6,172.17.237.23,5370,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5371-6,172.17.237.23,5371,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5372-6,172.17.237.23,5372,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5373-6,172.17.237.23,5373,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5374-6,172.17.237.23,5374,172.17.237.22,5566,6,22-12-21 15:22,32,DDOS
172.17.237.22-172.17.237.23-5566-5375-6,172.17.237.23,5375,172.17.237.22,5566,6,22-12-21 15:22,93,DDOS
172.17.237.22-172.17.237.23-5566-5376-6,172.17.237.23,5376,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5377-6,172.17.237.23,5377,172.17.237.22,5566,6,22-12-21 15:22,44,DDOS
172.17.237.22-172.17.237.23-5566-5378-6,172.17.237.23,5378,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5379-6,172.17.237.23,5379,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5380-6,172.17.237.23,5380,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5381-6,172.17.237.23,5381,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5382-6,172.17.237.23,5382,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5383-6,172.17.237.23,5383,172.17.237.22,5566,6,22-12-21 15:22,53,DDOS
172.17.237.22-172.17.237.23-5566-5384-6,172.17.237.23,5384,172.17.237.22,5566,6,22-12-21 15:22,18,DDOS
172.17.237.22-172.17.237.23-5566-5385-6,172.17.237.23,5385,172.17.237.22,5566,6,22-12-21 15:22,74,DDOS
172.17.237.22-172.17.237.23-5566-5386-6,172.17.237.23,5386,172.17.237.22,5566,6,22-12-21 15:22,80,DDOS
172.17.237.22-172.17.237.23-5566-5387-6,172.17.237.23,5387,172.17.237.22,5566,6,22-12-21 15:22,94,DDOS
172.17.237.22-172.17.237.23-5566-5388-6,172.17.237.23,5388,172.17.237.22,5566,6,22-12-21 15:22,76,DDOS
172.17.237.22-172.17.237.23-5566-5389-6,172.17.237.23,5389,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5390-6,172.17.237.23,5390,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5391-6,172.17.237.23,5391,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5392-6,172.17.237.23,5392,172.17.237.22,5566,6,22-12-21 15:22,110,DDOS
172.17.237.22-172.17.237.23-5566-5393-6,172.17.237.23,5393,172.17.237.22,5566,6,22-12-21 15:22,99,DDOS
172.17.237.22-172.17.237.23-5566-5394-6,172.17.237.23,5394,172.17.237.22,5566,6,22-12-21 15:22,25,DDOS
172.17.237.22-172.17.237.23-5566-5395-6,172.17.237.23,5395,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5396-6,172.17.237.23,5396,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5397-6,172.17.237.23,5397,172.17.237.22,5566,6,22-12-21 15:22,88,DDOS
172.17.237.22-172.17.237.23-5566-5398-6,172.17.237.23,5398,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5399-6,172.17.237.23,5399,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5400-6,172.17.237.23,5400,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5401-6,172.17.237.23,5401,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5402-6,172.17.237.23,5402,172.17.237.22,5566,6,22-12-21 15:22,72,DDOS
172.17.237.22-172.17.237.23-5566-5403-6,172.17.237.23,5403,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5404-6,172.17.237.23,5404,172.17.237.22,5566,6,22-12-21 15:22,23,DDOS
172.17.237.22-172.17.237.23-5566-5405-6,172.17.237.23,5405,172.17.237.22,5566,6,22-12-21 15:22,74,DDOS
172.17.237.22-172.17.237.23-5566-5406-6,172.17.237.23,5406,172.17.237.22,5566,6,22-12-21 15:22,75,DDOS
172.17.237.22-172.17.237.23-5566-5407-6,172.17.237.23,5407,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5408-6,172.17.237.23,5408,172.17.237.22,5566,6,22-12-21 15:22,69,DDOS
172.17.237.22-172.17.237.23-5566-5409-6,172.17.237.23,5409,172.17.237.22,5566,6,22-12-21 15:22,98,DDOS
172.17.237.22-172.17.237.23-5566-5410-6,172.17.237.23,5410,172.17.237.22,5566,6,22-12-21 15:22,81,DDOS
172.17.237.22-172.17.237.23-5566-5411-6,172.17.237.23,5411,172.17.237.22,5566,6,22-12-21 15:22,117,DDOS
172.17.237.22-172.17.237.23-5566-5412-6,172.17.237.23,5412,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5413-6,172.17.237.23,5413,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5414-6,172.17.237.23,5414,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5415-6,172.17.237.23,5415,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5416-6,172.17.237.23,5416,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5417-6,172.17.237.23,5417,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5418-6,172.17.237.23,5418,172.17.237.22,5566,6,22-12-21 15:22,30,DDOS
172.17.237.22-172.17.237.23-5566-5419-6,172.17.237.23,5419,172.17.237.22,5566,6,22-12-21 15:22,106,DDOS
172.17.237.22-172.17.237.23-5566-5420-6,172.17.237.23,5420,172.17.237.22,5566,6,22-12-21 15:22,101,DDOS
172.17.237.22-172.17.237.23-5566-5421-6,172.17.237.23,5421,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5422-6,172.17.237.23,5422,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5423-6,172.17.237.23,5423,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5424-6,172.17.237.23,5424,172.17.237.22,5566,6,22-12-21 15:22,82,DDOS
172.17.237.22-172.17.237.23-5566-5425-6,172.17.237.23,5425,172.17.237.22,5566,6,22-12-21 15:22,121,DDOS
172.17.237.22-172.17.237.23-5566-5426-6,172.17.237.23,5426,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5427-6,172.17.237.23,5427,172.17.237.22,5566,6,22-12-21 15:22,100,DDOS
172.17.237.22-172.17.237.23-5566-5428-6,172.17.237.23,5428,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5429-6,172.17.237.23,5429,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5430-6,172.17.237.23,5430,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5431-6,172.17.237.23,5431,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5432-6,172.17.237.23,5432,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5433-6,172.17.237.23,5433,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
172.17.237.22-172.17.237.23-5566-5434-6,172.17.237.23,5434,172.17.237.22,5566,6,22-12-21 15:22,52,DDOS
172.17.237.22-172.17.237.23-5566-5435-6,172.17.237.23,5435,172.17.237.22,5566,6,22-12-21 15:22,87,DDOS
172.17.237.22-172.17.237.23-5566-5436-6,172.17.237.23,5436,172.17.237.22,5566,6,22-12-21 15:22,84,DDOS
172.17.237.22-172.17.237.23-5566-5437-6,172.17.237.23,5437,172.17.237.22,5566,6,22-12-21 15:22,86,DDOS
172.17.237.22-172.17.237.23-5566-5438-6,172.17.237.23,5438,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5439-6,172.17.237.23,5439,172.17.237.22,5566,6,22-12-21 15:22,32,DDOS
172.17.237.22-172.17.237.23-5566-5440-6,172.17.237.23,5440,172.17.237.22,5566,6,22-12-21 15:22,86,DDOS
172.17.237.22-172.17.237.23-5566-5441-6,172.17.237.23,5441,172.17.237.22,5566,6,22-12-21 15:22,86,DDOS
172.17.237.22-172.17.237.23-5566-5442-6,172.17.237.23,5442,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5443-6,172.17.237.23,5443,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5444-6,172.17.237.23,5444,172.17.237.22,5566,6,22-12-21 15:22,67,DDOS
172.17.237.22-172.17.237.23-5566-5445-6,172.17.237.23,5445,172.17.237.22,5566,6,22-12-21 15:22,85,DDOS
172.17.237.22-172.17.237.23-5566-5446-6,172.17.237.23,5446,172.17.237.22,5566,6,22-12-21 15:22,83,DDOS
